UserID,Age,NumberOfPeople,BookingDay,BookingMonth,CheckInDay,CheckInMonth,NumberOfDaysFromBooking,NumberOfDaysOfStay,LocationOfHotel,TravellerLocation,HotelType,TravelType,Price
552,55,4,6,9,2,9,17,26,3,1,2,1,812
543,24,2,1,4,7,5,20,30,4,7,4,1,2279
267,53,4,1,5,6,5,5,26,7,4,4,2,5378
362,56,3,7,6,1,6,8,12,4,6,3,1,2364
982,65,2,2,9,5,9,10,30,3,2,4,2,4016
361,46,3,7,5,2,6,16,25,5,7,3,2,11714
543,48,4,3,5,5,6,23,14,1,1,2,1,2309
883,39,3,3,1,3,2,7,22,5,1,2,1,1780
361,48,4,2,2,7,2,12,29,6,4,2,2,11861
361,67,4,1,5,5,5,18,20,1,5,2,1,11591
362,38,1,1,1,2,2,29,29,3,7,1,2,1503
362,49,4,7,11,3,11,3,6,4,6,3,2,1588
362,67,3,2,3,1,3,20,12,5,7,1,1,1620
354,51,3,1,9,5,10,18,8,2,4,2,2,6647
543,43,1,3,2,1,3,5,28,6,3,1,1,2894
123,66,1,2,3,3,4,29,13,2,2,4,1,4903
982,27,3,2,6,7,7,26,7,3,6,3,1,4448
982,49,3,7,3,1,4,29,7,5,1,4,1,3936
543,30,4,6,2,1,3,30,15,7,4,2,2,2237
361,60,4,4,12,2,1,12,12,6,7,2,2,11798
883,41,2,2,2,6,2,11,4,6,4,2,1,1316
354,45,1,6,9,1,9,9,12,3,4,4,2,6187
267,40,3,1,8,2,8,1,15,3,5,1,2,5498
883,58,3,7,7,1,8,15,21,7,7,2,2,1953
123,56,1,2,2,3,2,22,24,1,3,1,1,5015
123,27,2,6,5,5,6,20,19,2,2,2,1,5410
883,39,4,4,10,1,10,4,22,1,4,4,2,1086
267,60,2,6,11,1,11,2,25,1,7,1,2,5892
267,21,4,7,4,2,4,16,23,4,6,4,1,5231
361,46,2,1,12,1,1,28,30,2,4,1,1,11367
712,57,3,2,6,7,6,12,14,3,3,2,2,1041
361,58,3,7,9,2,10,30,17,5,6,3,2,11841
712,30,3,4,5,1,5,11,3,5,7,2,2,1377
982,29,3,4,12,7,12,24,22,5,2,3,1,4206
123,38,3,4,6,6,7,23,7,4,3,2,1,4527
361,60,4,4,3,7,3,3,25,3,3,4,2,11837
712,63,4,5,5,5,5,21,20,2,1,4,1,1388
361,47,1,6,11,3,11,11,29,3,3,3,1,11544
712,21,4,5,8,3,8,5,4,4,6,3,2,1072
123,70,1,3,10,4,11,29,1,4,7,1,1,4696
362,62,1,1,10,3,11,9,21,4,3,2,2,2443
123,57,1,7,9,3,10,10,17,2,3,2,2,5137
982,34,1,6,6,4,6,19,29,4,3,4,2,4943
123,61,4,1,6,2,6,8,1,1,6,1,2,5356
361,29,3,5,3,2,3,18,1,4,1,4,1,11517
361,51,2,7,7,4,7,18,24,4,1,1,1,11634
883,35,2,4,12,1,1,25,26,4,5,4,2,1273
982,59,3,2,3,4,3,16,29,5,5,2,2,3993
543,57,1,2,9,2,10,28,22,3,4,1,2,2826
362,61,3,7,5,7,5,14,25,7,1,3,1,2032
123,70,3,6,10,4,10,26,7,6,7,2,2,5088
354,62,4,6,3,1,4,23,28,6,6,1,2,7787
552,24,2,1,4,3,4,16,7,1,1,4,1,851
123,55,3,6,2,7,3,15,9,3,7,4,1,4801
362,61,4,1,8,3,8,16,9,3,6,3,1,2113
354,51,3,1,2,4,2,10,21,4,2,1,1,7759
543,38,4,4,3,4,4,14,16,6,6,3,1,2212
354,33,2,7,4,5,4,19,14,3,6,2,1,7140
361,24,2,1,3,2,4,22,2,6,5,4,2,11957
123,63,4,6,1,2,2,24,5,3,3,1,1,5123
552,67,3,1,9,1,10,28,5,5,2,3,2,880
361,54,3,3,4,3,4,7,7,6,7,3,2,11236
361,58,4,5,9,6,9,8,25,4,7,2,1,11908
982,59,4,3,4,3,4,21,12,6,5,1,1,4995
712,56,3,4,10,4,11,14,7,7,1,3,1,1186
712,34,2,2,12,5,1,24,24,3,7,4,2,1315
362,32,3,5,6,3,6,12,22,4,4,4,2,1924
883,62,2,2,9,2,9,21,24,4,6,1,1,1124
543,38,1,1,1,1,2,14,9,1,4,3,2,2966
552,22,2,4,8,1,8,11,18,3,6,3,2,603
361,40,1,5,4,4,4,13,16,2,1,3,2,11995
354,54,4,3,11,2,11,13,24,6,1,4,1,7564
267,55,3,2,9,2,9,21,22,7,4,1,2,5164
361,33,1,6,1,7,1,22,22,4,3,1,1,11804
267,63,3,3,9,1,10,26,23,2,6,2,1,5346
362,59,3,7,8,5,8,5,3,4,6,2,2,2356
543,46,4,2,4,7,4,12,5,5,7,2,1,2671
354,55,1,1,12,1,1,14,3,2,1,2,1,7572
123,63,4,5,12,3,1,12,12,5,1,3,2,5401
354,48,3,5,5,5,5,7,12,5,6,4,1,6611
712,56,3,6,11,1,12,30,13,4,6,2,1,1259
354,59,3,7,12,1,12,1,6,1,3,4,1,7220
354,28,1,2,6,2,7,21,7,1,7,2,1,7880
712,70,2,6,4,5,4,13,8,7,7,4,1,1140
361,23,2,5,8,6,9,22,9,6,3,4,2,11788
354,53,4,7,10,4,11,11,10,4,4,1,1,7006
354,41,3,3,3,1,3,12,1,7,4,2,1,7204
362,63,4,2,3,4,3,2,6,7,2,3,1,2320
354,58,2,5,9,3,9,5,6,6,4,2,1,7328
361,40,2,5,9,5,10,28,15,2,6,3,2,11157
267,31,4,7,7,1,7,22,10,4,5,1,1,5331
883,23,2,5,11,5,12,28,6,7,1,2,1,1925
552,25,3,1,9,6,10,19,18,1,4,2,1,872
552,46,2,5,9,6,10,29,27,6,7,2,2,862
354,66,1,3,4,3,5,28,24,3,3,3,1,6693
712,44,1,3,9,4,10,15,18,3,3,1,1,1338
361,36,3,4,9,7,10,24,30,2,7,3,2,11866
361,63,2,5,1,3,2,12,28,7,2,1,1,11710
712,65,1,7,3,1,3,15,22,2,6,2,1,1317
354,53,2,1,3,5,4,11,14,5,4,4,2,7855
354,51,2,1,4,6,4,26,11,6,4,2,1,6491
267,23,4,5,9,3,10,19,29,2,4,1,2,5702
712,66,1,1,8,3,8,2,8,4,5,3,2,1307
982,24,1,2,7,7,8,26,28,6,1,1,1,3643
712,21,2,3,7,1,7,5,19,6,5,4,2,1096
354,32,3,4,4,5,4,1,6,7,2,2,1,6850
712,47,2,2,7,6,7,18,7,5,5,1,1,1012
267,32,2,7,2,2,3,15,5,3,6,3,2,5706
267,48,1,2,9,6,10,18,2,4,5,3,2,5544
543,54,1,2,6,2,6,14,27,1,1,2,1,2467
267,44,1,7,11,2,11,23,5,6,7,4,2,5830
362,47,3,4,4,2,4,12,6,2,5,1,2,1866
123,55,4,7,10,3,11,10,23,7,4,3,2,4972
354,49,1,6,12,6,12,28,26,7,7,3,1,7499
123,64,4,5,3,5,3,14,27,2,4,1,1,4781
883,69,4,5,3,7,4,23,4,2,4,1,2,1076
552,69,3,2,4,2,5,21,27,4,6,3,2,941
552,35,2,1,1,3,1,2,19,1,3,4,2,978
982,39,1,3,9,5,10,23,12,4,5,2,2,4859
543,44,1,5,8,3,8,19,20,2,2,1,2,2420
123,29,2,1,5,5,6,18,5,5,3,3,1,4951
982,69,3,1,9,4,9,17,1,6,4,4,2,4031
712,48,3,7,9,6,10,13,4,1,6,3,2,1177
354,39,2,2,1,3,2,15,21,7,3,2,2,6835
267,43,2,5,7,5,8,14,16,5,5,4,1,5965
543,44,4,5,10,2,11,25,8,7,6,1,1,2433
982,39,1,6,8,4,9,26,12,5,5,4,1,3212
982,38,1,3,3,6,4,24,23,6,5,2,2,4796
982,51,3,3,4,1,4,5,28,3,1,4,1,3000
712,20,2,4,6,1,6,4,25,5,1,2,1,1275
362,49,2,5,7,4,7,20,3,1,3,2,1,1962
883,46,1,3,5,4,6,1,6,1,3,3,2,1186
354,21,4,3,11,6,11,10,29,7,5,1,2,6168
123,55,1,1,10,5,11,11,2,2,1,1,2,5048
354,66,4,2,9,2,10,28,8,7,1,4,2,7348
543,59,2,4,3,3,3,13,23,1,6,3,2,2826
267,60,1,5,4,4,4,6,20,7,2,4,2,5763
883,56,2,2,9,3,9,15,2,1,2,2,2,1686
552,20,2,5,6,4,7,20,4,3,5,1,1,651
883,54,3,2,6,6,6,11,17,7,7,4,2,1992
267,48,3,6,5,4,5,5,10,2,7,3,2,5977
267,29,1,1,7,5,8,18,20,4,5,2,2,5606
354,43,2,1,4,4,5,24,5,1,5,4,1,7491
982,43,2,5,1,7,1,16,3,3,1,1,1,3606
362,27,3,1,8,3,9,30,27,7,4,4,2,2493
267,26,2,6,5,2,5,3,7,1,7,4,1,5370
354,21,2,2,2,4,3,16,2,2,2,1,1,6588
354,38,4,4,9,1,10,25,2,6,3,2,1,6512
267,68,2,6,1,5,2,27,28,7,7,2,1,5463
883,43,1,2,10,1,10,13,7,7,4,4,2,1182
712,43,4,6,11,5,12,20,24,3,7,4,2,1397
883,46,1,7,3,1,4,29,14,5,3,1,1,1703
362,52,3,6,6,7,6,22,20,1,4,1,2,1896
982,20,3,7,1,1,2,29,1,7,5,1,2,3535
267,50,4,6,9,7,10,8,4,3,4,3,2,5045
123,67,4,6,2,3,3,24,11,7,3,2,1,4877
552,52,3,4,10,5,11,29,13,1,2,3,2,575
123,58,4,3,10,4,11,8,20,3,4,4,1,5179
354,26,2,3,6,1,7,19,12,5,3,3,2,7404
354,67,1,1,12,3,12,2,29,3,6,4,2,7898
712,49,4,7,11,4,11,4,17,3,4,3,1,1364
552,22,4,1,7,5,8,25,14,7,3,4,2,634
982,26,1,1,4,2,4,1,20,4,7,1,2,4071
883,45,4,4,10,7,10,10,8,3,5,3,2,1904
354,22,2,6,6,4,7,19,19,3,6,1,2,6320
712,39,2,5,11,5,12,28,28,5,6,1,2,1456
267,40,1,2,11,7,11,5,23,7,5,1,1,5945
362,58,1,1,12,4,1,24,7,5,5,1,2,2349
712,27,4,6,4,5,4,6,19,4,3,1,1,1362
267,39,1,1,11,7,12,20,20,2,7,2,1,5265
123,62,2,3,11,1,11,5,11,6,4,3,1,4928
354,40,4,2,3,7,4,12,22,2,2,4,2,6891
543,28,2,3,3,3,4,21,13,7,7,3,2,2911
552,37,2,5,6,7,6,2,29,3,2,3,1,942
267,27,2,6,2,5,3,26,11,3,2,1,1,5774
123,24,2,3,8,7,9,25,1,2,2,4,2,4923
982,41,1,1,5,7,6,13,9,2,5,3,2,3349
543,63,3,6,5,6,5,7,18,4,1,2,1,2090
982,57,3,3,7,4,8,29,13,5,4,4,2,3913
552,30,1,7,6,2,6,2,14,1,5,2,2,811
123,70,1,4,4,5,4,1,17,4,4,2,2,4711
552,50,3,3,7,7,8,25,12,7,4,2,1,796
362,69,4,7,1,7,2,21,3,7,4,4,1,2043
712,59,3,6,5,6,6,28,6,3,1,2,1,1487
123,31,4,6,7,4,7,5,10,4,7,2,1,4830
712,40,3,5,6,2,6,4,13,5,5,4,1,1042
267,28,2,3,3,1,4,19,1,1,7,4,2,5814
362,65,2,5,10,5,10,14,16,3,2,2,1,1997
267,62,3,3,1,1,2,5,16,2,5,4,2,5772
712,36,1,4,1,5,2,22,27,5,7,2,2,1085
552,48,3,1,11,3,11,9,26,1,2,4,1,503
361,47,4,1,1,3,2,16,8,4,4,3,1,11696
982,69,1,3,9,5,10,23,18,3,4,4,2,4803
267,46,4,4,10,7,11,24,6,1,4,4,2,5384
123,54,2,1,9,3,10,30,2,3,4,2,2,5188
123,56,4,4,1,4,1,7,22,7,6,4,2,5163
361,37,2,1,4,4,5,17,22,4,2,1,1,11473
362,45,3,7,5,3,6,24,15,5,5,2,2,2369
362,38,2,3,5,5,6,16,4,6,5,4,2,2058
543,67,3,1,4,1,5,14,13,1,1,2,2,2261
362,59,1,7,1,6,2,27,14,3,1,1,2,2305
883,69,1,4,8,5,8,8,7,7,3,3,1,1775
883,59,1,6,4,6,4,14,15,3,4,1,1,1577
267,35,4,4,6,4,6,21,19,1,7,4,1,5573
982,48,3,5,1,5,1,28,30,7,5,2,2,4319
982,23,2,4,9,5,10,8,3,3,5,1,1,4498
267,68,4,6,9,1,10,9,9,2,4,4,2,5192
712,33,2,5,8,3,9,19,11,5,7,1,2,1401
982,31,4,2,7,4,7,9,5,4,1,1,1,3260
354,37,2,1,3,4,3,3,19,2,3,3,1,7839
883,20,2,2,12,3,12,1,29,6,2,1,2,1587
267,37,3,5,4,1,5,24,12,6,2,2,2,5089
361,66,2,4,11,1,11,18,22,4,1,2,1,11485
552,61,2,4,12,1,1,4,7,4,7,4,1,519
362,38,4,4,8,2,8,12,3,2,5,4,1,2348
123,38,4,7,8,7,8,7,3,1,6,2,1,5009
982,57,3,5,3,2,4,18,28,2,4,4,1,3188
543,24,2,7,4,1,4,15,24,3,6,2,1,2367
354,57,3,3,11,5,12,30,5,2,3,3,2,6884
362,36,1,3,1,4,2,29,9,2,6,1,1,1649
883,61,2,7,12,5,12,12,28,5,1,2,2,1447
362,51,4,3,1,4,1,1,17,2,2,4,1,1757
362,33,1,7,10,4,11,18,9,7,7,4,1,1855
552,44,3,2,7,6,8,11,30,4,4,4,1,818
123,45,3,5,11,7,11,16,13,3,5,3,1,4536
354,36,3,6,1,3,2,11,28,7,4,3,1,6669
543,31,3,3,12,2,12,20,13,4,3,1,2,2128
982,25,1,6,10,5,10,6,4,1,2,4,1,3881
354,65,1,5,7,1,7,10,28,6,2,2,2,6226
362,69,1,7,2,1,3,29,3,4,3,4,1,1930
123,52,1,1,3,4,4,24,20,6,6,4,1,4635
982,46,4,6,6,7,6,15,30,7,6,4,2,4170
712,48,2,5,8,6,8,22,22,3,5,1,1,1109
552,62,2,6,11,3,11,11,10,4,7,1,2,721
361,30,1,2,1,2,2,21,25,6,2,2,2,11319
883,64,4,7,6,2,6,16,19,7,7,1,1,1405
361,55,1,3,2,5,3,29,29,4,3,1,1,11726
123,35,2,3,10,5,11,30,1,1,4,3,2,4717
883,25,2,2,6,2,7,28,30,5,5,4,2,1957
982,44,4,4,6,4,7,28,14,2,3,3,2,4544
982,25,3,5,2,3,3,19,19,2,1,1,2,3442
982,23,3,7,9,7,10,14,10,4,6,2,2,3935
543,49,2,7,5,5,5,5,5,1,2,3,2,2361
362,26,4,6,6,1,7,30,4,7,3,2,2,1551
883,65,2,6,6,6,6,14,12,1,2,2,1,1093
712,34,3,7,8,6,8,6,8,7,4,3,1,1057
982,25,4,5,11,7,11,2,12,2,4,2,1,4159
361,55,3,6,10,4,10,5,25,1,2,1,1,11977
354,50,1,3,1,7,1,4,18,3,6,3,1,7175
362,36,2,4,10,6,11,23,24,5,2,3,1,1632
712,28,3,1,6,1,7,14,18,6,5,3,1,1346
982,21,3,1,9,4,9,3,10,7,1,3,2,4763
361,47,2,3,4,7,5,25,7,6,5,2,2,11608
361,67,3,1,11,4,12,17,2,2,6,4,1,11701
543,28,1,7,12,2,1,16,24,3,6,2,2,2378
543,49,4,4,10,4,10,7,7,3,2,2,2,2599
123,29,3,1,7,1,8,14,27,3,2,3,1,4993
712,66,4,2,10,6,11,25,14,7,5,2,2,1114
362,38,4,6,4,5,4,6,14,7,5,2,2,1641
361,59,1,2,7,3,7,1,5,2,1,3,1,11074
361,21,4,2,8,1,8,13,11,3,1,2,2,11703
362,34,2,5,10,7,11,23,11,2,1,4,1,2093
712,60,4,5,10,2,11,18,2,1,2,1,2,1330
712,49,2,7,4,3,5,24,21,1,7,3,1,1493
354,27,2,3,1,2,2,27,20,1,6,4,1,6299
543,62,2,7,5,1,6,22,26,3,1,1,2,2887
123,64,2,4,5,3,6,27,19,7,4,1,1,4617
712,46,1,3,4,5,5,30,8,5,7,4,2,1343
712,33,2,7,12,4,1,25,1,5,3,1,1,1394
361,56,3,7,5,3,6,17,7,2,5,1,2,11962
361,30,3,6,12,4,12,12,16,4,3,2,1,11692
123,21,2,7,5,4,5,18,6,3,1,3,1,5259
543,70,3,3,12,2,12,6,17,1,4,3,2,2947
883,60,1,3,4,3,4,14,22,7,2,2,1,1007
354,37,2,6,6,2,6,17,12,5,5,4,1,6497
883,28,1,5,5,3,5,12,18,5,4,4,1,1687
543,24,2,7,10,1,10,8,20,4,6,2,1,2834
361,28,2,2,12,6,12,4,9,2,3,1,1,11464
362,41,2,6,6,1,6,2,10,6,6,1,1,1565
883,63,2,7,4,7,4,21,15,6,6,2,1,1289
267,57,2,4,12,1,12,4,27,6,2,1,1,5790
712,63,4,5,3,7,4,30,8,4,5,2,1,1110
361,64,1,3,5,1,5,12,28,4,1,4,2,11001
712,53,4,5,3,6,4,22,20,5,4,2,1,1463
883,29,2,5,4,2,5,4,3,2,2,4,1,1613
543,25,2,5,1,6,1,1,7,2,2,3,1,2251
362,39,1,2,8,7,8,12,19,4,6,1,1,2246
267,23,2,3,10,2,11,27,1,7,5,1,1,5821
982,49,1,6,3,3,3,25,23,1,1,4,2,4799
712,37,1,1,7,7,8,20,5,6,6,2,1,1123
123,70,1,5,12,3,1,26,23,4,6,4,1,5266
362,39,1,6,2,4,3,26,26,6,5,3,2,1606
982,41,3,2,6,1,6,20,8,5,2,4,2,4463
982,32,2,6,3,3,4,25,9,1,7,2,1,4292
883,29,4,1,4,4,5,17,21,5,5,4,2,1165
543,20,4,4,12,3,12,13,28,6,2,1,2,2149
883,25,3,5,4,5,5,21,21,5,4,2,1,1557
883,45,1,6,12,7,1,15,25,3,5,4,1,1784
982,51,2,6,8,2,8,17,3,1,5,4,2,3979
552,33,3,1,1,3,1,16,12,2,1,2,2,753
362,48,1,2,9,4,10,23,12,1,6,3,1,1554
982,64,2,7,9,2,10,23,24,3,7,1,2,4384
883,47,2,2,6,5,7,24,18,3,2,3,1,1968
361,69,2,1,5,5,5,11,21,7,3,1,1,11233
543,44,1,1,9,7,10,27,27,2,2,4,1,2334
123,36,1,4,9,1,10,11,12,7,7,3,1,5180
362,38,1,4,2,6,2,2,2,1,5,2,2,1712
982,23,3,7,3,7,3,28,2,7,2,4,2,3555
354,49,3,5,11,2,11,4,19,6,1,3,1,7755
982,51,4,4,1,3,2,27,18,6,1,2,1,4969
267,49,3,7,9,3,10,10,9,3,4,3,1,5556
123,44,2,3,1,4,1,8,28,3,5,3,2,4682
362,70,4,6,11,5,12,20,22,1,5,4,2,1845
982,21,1,7,11,7,12,28,15,5,1,4,2,3046
354,68,2,2,9,6,9,4,21,7,1,2,1,6671
552,32,2,3,9,2,10,20,13,7,7,4,1,965
361,36,4,4,9,3,9,6,3,1,7,1,1,11847
361,25,4,4,12,6,1,23,29,1,2,3,2,11390
883,42,2,2,7,6,7,11,12,2,7,3,2,1157
712,66,2,2,3,3,3,22,3,6,6,1,1,1064
267,58,1,7,2,4,3,25,4,5,6,4,1,5647
712,22,1,2,5,4,6,23,24,1,4,2,2,1041
543,43,4,4,3,1,3,4,14,4,1,4,1,2832
552,40,2,5,9,5,10,7,15,5,2,2,1,685
552,67,2,4,3,5,4,29,30,5,2,2,1,768
123,24,2,4,5,5,5,8,8,7,6,2,2,5346
123,35,1,1,1,7,2,27,9,4,4,4,1,4910
123,69,4,3,6,2,7,27,28,4,3,2,2,4894
123,70,1,4,7,1,8,18,26,5,6,1,2,5142
361,25,2,2,1,5,2,24,19,2,1,4,1,11676
883,59,2,6,9,4,10,12,22,5,6,2,1,1399
354,36,4,2,5,5,5,3,3,3,4,3,1,6049
552,54,3,7,11,5,12,5,14,3,6,4,1,802
354,28,3,3,2,2,3,20,19,7,1,2,2,6184
267,21,3,4,5,4,6,28,18,6,6,4,1,5103
552,68,3,2,1,7,1,12,28,4,2,3,1,676
883,26,3,6,10,6,11,21,6,7,7,1,2,1578
982,32,3,4,7,3,8,27,6,6,5,1,2,4253
883,54,1,2,6,5,7,24,23,5,1,4,1,1263
712,35,3,3,4,4,4,8,1,5,2,4,2,1333
361,23,3,2,1,7,1,5,16,7,7,4,2,11132
712,45,2,4,1,2,2,26,2,7,7,4,1,1406
712,56,3,3,10,7,11,25,20,1,7,4,1,1153
267,48,4,6,8,1,9,23,3,7,7,3,2,5337
883,57,4,2,8,4,9,30,3,3,4,1,1,1077
552,23,2,6,5,6,6,21,28,7,3,1,2,790
362,23,4,1,3,4,3,3,15,3,2,4,1,1611
123,40,2,1,8,4,9,10,8,5,7,4,1,4853
361,35,2,4,8,1,9,18,20,2,6,4,2,11868
354,48,2,7,7,4,7,4,4,2,7,4,2,6341
552,62,4,2,10,3,11,29,9,7,3,4,1,956
354,42,3,4,7,3,8,20,16,6,6,1,2,6926
883,58,1,4,12,7,1,10,12,3,5,4,2,1186
712,32,2,4,3,1,4,25,14,6,7,2,1,1119
354,67,4,4,6,4,7,14,28,7,1,3,2,7744
123,61,2,4,6,2,6,5,9,1,5,2,2,5484
712,38,4,1,9,1,10,21,9,2,5,2,2,1225
267,65,2,3,1,2,1,13,20,3,5,2,2,5082
982,59,4,3,4,2,4,13,11,7,3,4,2,4300
361,57,1,3,6,5,6,9,15,1,5,2,1,11931
123,43,2,7,12,1,1,29,15,5,3,2,1,4916
267,65,2,7,12,6,12,6,24,5,4,3,1,5759
361,31,2,6,6,1,6,16,27,2,7,3,2,11596
982,20,1,6,4,2,4,17,30,3,4,3,1,4947
543,22,3,4,1,7,1,10,25,3,6,2,1,2132
982,70,4,6,9,3,9,18,23,2,4,4,1,4038
883,20,1,6,5,6,5,14,30,7,6,1,2,1246
712,68,3,7,1,1,2,22,18,4,7,4,2,1245
123,34,1,7,5,4,6,25,5,3,1,3,2,4743
982,28,4,4,1,5,2,29,20,6,1,3,1,4200
354,32,3,5,7,6,7,1,9,3,4,1,1,6313
883,39,3,2,6,3,6,8,30,5,6,3,1,1457
543,61,2,1,3,6,3,12,10,2,7,4,2,2457
354,59,3,1,11,5,11,4,18,4,2,3,2,6113
123,36,1,1,6,3,6,16,3,6,4,2,1,4829
552,44,1,1,6,7,7,13,13,1,1,2,2,833
982,70,4,3,10,1,11,5,1,1,5,2,2,3470
883,60,1,7,9,2,10,30,25,2,5,3,2,1044
883,38,4,5,1,6,1,1,15,4,4,1,2,1355
354,45,3,2,2,2,2,21,8,6,5,3,2,7732
354,24,1,6,2,7,3,21,4,4,2,2,1,6535
267,51,1,1,11,2,11,1,1,1,4,2,1,5638
267,29,2,3,3,5,3,16,22,2,6,1,1,5523
543,50,2,5,11,2,11,11,10,7,6,1,2,2003
123,41,3,5,7,1,8,24,16,5,6,4,1,5159
982,40,2,3,12,4,12,1,18,6,5,4,2,3797
543,28,4,3,3,1,3,26,19,2,1,2,1,2377
712,39,1,1,5,1,6,21,3,7,3,4,2,1451
362,59,4,1,6,5,7,25,15,5,5,2,2,1694
982,40,3,2,7,5,7,3,14,1,7,4,2,4619
712,27,4,2,9,2,9,7,8,1,5,1,1,1358
883,37,4,1,11,7,11,6,3,2,2,3,1,1879
552,42,1,1,3,2,4,15,8,3,3,3,2,953
123,38,1,3,8,7,8,4,27,3,5,1,1,4890
362,46,3,6,6,6,7,28,30,6,4,4,2,2315
267,23,4,3,4,7,5,18,8,4,2,1,1,5657
883,68,3,2,6,6,7,25,16,6,3,1,1,1407
543,32,1,5,4,3,5,26,19,1,6,3,1,2483
883,62,3,3,7,5,8,16,22,5,7,1,2,1822
123,69,1,3,11,1,11,5,10,5,5,4,1,4554
883,40,1,2,10,6,10,4,15,6,5,1,1,1441
712,57,4,3,3,3,3,14,29,1,6,4,1,1376
354,37,1,1,3,3,4,9,30,2,3,1,2,6929
712,30,2,7,3,4,3,11,27,3,5,1,2,1282
354,27,4,3,1,7,2,18,28,4,3,4,2,6805
354,43,1,5,5,6,6,29,24,4,4,2,2,7916
361,36,1,7,10,6,11,27,21,1,5,4,1,11527
552,31,2,3,2,2,3,12,8,3,6,1,1,567
267,21,3,1,7,4,7,17,26,7,3,4,2,5178
361,57,2,3,4,3,4,28,17,3,2,2,1,11108
354,65,1,1,12,2,1,29,19,1,6,2,2,7694
543,70,4,4,2,3,2,13,9,5,6,3,1,2250
883,23,3,1,11,2,11,1,28,5,2,3,1,1734
361,51,1,2,6,4,7,16,13,2,4,3,2,11397
362,54,3,6,3,1,4,30,18,4,7,2,1,1500
267,69,3,7,4,7,5,21,14,6,5,1,2,5511
362,37,4,7,7,1,7,8,16,1,5,2,2,2140
883,23,4,4,10,5,11,8,20,5,4,3,2,1817
543,65,4,7,5,1,5,8,2,2,2,3,1,2708
883,35,2,1,7,2,8,29,17,2,4,2,2,1711
552,35,2,6,4,4,4,5,15,6,1,3,1,610
712,61,1,7,10,4,11,25,18,6,4,2,2,1494
712,64,2,5,6,4,6,6,16,4,2,4,1,1340
362,40,1,5,10,1,10,17,19,3,6,4,1,2301
712,36,4,3,6,3,6,21,12,6,7,1,2,1326
123,30,2,4,11,6,12,23,13,6,1,2,2,4634
883,55,4,5,8,6,9,15,6,5,3,1,2,1231
362,67,1,2,4,5,4,3,30,6,4,4,1,2287
543,63,2,3,10,4,11,15,25,7,2,4,2,2812
354,43,2,3,4,4,4,1,16,5,1,3,2,6503
354,53,2,7,10,6,10,6,12,3,4,3,1,6475
267,70,3,6,12,3,12,4,30,7,1,4,2,5996
552,45,3,1,8,2,9,29,28,5,2,1,1,633
123,69,1,6,7,5,7,6,26,5,1,1,1,4657
883,61,1,5,5,6,6,29,16,6,1,4,2,1081
982,20,4,1,10,1,11,14,18,1,1,2,2,3700
361,36,2,6,2,2,3,24,24,3,1,1,2,11709
543,49,4,1,2,7,2,13,11,3,4,4,1,2740
543,31,3,6,10,5,11,27,20,4,6,4,2,2656
361,57,1,1,5,6,6,5,18,7,7,3,1,11692
123,36,2,1,1,3,1,23,17,6,1,4,1,4884
354,62,2,4,5,6,6,23,14,1,5,1,1,6363
123,34,1,5,10,4,11,27,27,3,7,1,2,5413
543,27,2,3,11,3,12,14,9,1,6,3,1,2337
362,27,3,5,7,2,8,18,7,6,3,1,1,1754
552,22,3,3,3,7,3,11,4,7,3,3,1,519
982,43,2,6,11,7,12,29,21,6,4,2,1,4531
267,51,4,4,3,4,3,7,5,7,1,1,1,5104
123,23,4,4,10,7,10,17,4,6,3,3,1,4627
552,44,3,3,10,6,10,3,18,1,5,3,1,517
982,31,2,6,2,7,3,29,10,6,3,4,1,4976
267,57,1,7,4,4,5,25,19,3,7,2,1,5553
361,40,3,5,12,7,1,16,3,6,4,4,1,11039
982,37,1,1,8,1,9,14,3,3,2,3,2,3882
552,26,1,3,8,4,8,15,16,2,4,3,1,510
123,59,4,2,6,1,7,20,30,4,5,1,2,5048
354,20,2,2,8,3,9,22,29,7,1,1,2,6770
123,32,1,2,11,3,12,29,26,3,1,4,1,5164
712,67,1,4,1,4,1,14,5,4,1,3,1,1421
883,33,2,5,7,5,8,21,6,7,3,1,2,1311
982,39,4,3,7,4,8,15,26,1,2,1,2,3083
354,56,2,4,11,6,12,16,4,7,3,4,1,6409
712,51,4,6,12,5,12,13,22,7,3,1,1,1375
712,64,2,3,8,7,8,4,19,1,1,3,1,1229
543,36,4,3,6,6,6,17,24,4,5,4,1,2063
354,40,2,5,6,1,7,24,7,1,3,4,1,7636
267,48,4,3,12,1,12,12,16,2,2,2,2,5360
982,54,4,3,4,1,4,5,2,6,2,1,2,4408
123,51,2,2,7,6,7,11,23,7,3,2,2,4678
543,31,4,4,4,4,4,7,6,5,4,1,1,2419
712,67,4,7,5,4,5,18,14,5,3,2,2,1390
883,26,1,1,6,4,6,10,5,5,5,1,2,1326
267,66,4,6,1,5,1,6,12,4,4,3,2,5866
354,61,1,2,2,1,3,27,8,5,2,3,1,6895
883,38,3,2,10,4,11,30,1,5,3,3,2,1512
883,52,3,1,12,1,1,28,6,1,5,4,2,1217
552,50,4,6,10,6,10,14,21,3,6,4,2,721
543,32,4,1,7,7,7,13,2,4,3,2,1,2374
552,56,1,4,4,5,4,22,12,4,1,1,1,762
712,26,1,5,10,1,10,24,28,1,7,3,1,1381
